,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2234,0.521,0.749,8.0,-4.57,1.0,0.329,0.334,0.0,0.254,0.589,170.668,audio_features,1rB3S2emUx28G17JZg8pfg,spotify:track:1rB3S2emUx28G17JZg8pfg,https://api.spotify.com/v1/tracks/1rB3S2emUx28G17JZg8pfg,https://api.spotify.com/v1/audio-analysis/1rB3S2emUx28G17JZg8pfg,175439.0,4.0
2235,0.631,0.482,1.0,-6.761,0.0,0.121,0.428,0.0,0.0819,0.677,100.013,audio_features,5NsOnvpjvH9sCz8TyVOmOz,spotify:track:5NsOnvpjvH9sCz8TyVOmOz,https://api.spotify.com/v1/tracks/5NsOnvpjvH9sCz8TyVOmOz,https://api.spotify.com/v1/audio-analysis/5NsOnvpjvH9sCz8TyVOmOz,204453.0,4.0
2236,0.59,0.444,7.0,-8.155,0.0,0.195,0.447,3.75e-05,0.106,0.274,94.934,audio_features,5TU2PR43olsRm8RGq1iQwm,spotify:track:5TU2PR43olsRm8RGq1iQwm,https://api.spotify.com/v1/tracks/5TU2PR43olsRm8RGq1iQwm,https://api.spotify.com/v1/audio-analysis/5TU2PR43olsRm8RGq1iQwm,237474.0,4.0
2237,0.834,0.785,5.0,-4.944,0.0,0.246,0.137,0.0,0.0547,0.645,105.062,audio_features,29CoYNq5Jn9v0xkmOGGT0s,spotify:track:29CoYNq5Jn9v0xkmOGGT0s,https://api.spotify.com/v1/tracks/29CoYNq5Jn9v0xkmOGGT0s,https://api.spotify.com/v1/audio-analysis/29CoYNq5Jn9v0xkmOGGT0s,173227.0,4.0
2238,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000.0,4.0
2239,0.735,0.66,11.0,-7.34,0.0,0.0721,0.177,0.839,0.0897,0.48,94.027,audio_features,0DgbzSNQedkRy30WnsmX2P,spotify:track:0DgbzSNQedkRy30WnsmX2P,https://api.spotify.com/v1/tracks/0DgbzSNQedkRy30WnsmX2P,https://api.spotify.com/v1/audio-analysis/0DgbzSNQedkRy30WnsmX2P,186427.0,4.0
2240,0.49,0.618,1.0,-5.655,1.0,0.104,0.0221,3.77e-06,0.259,0.286,99.7,audio_features,1H7KnK26kc1YyellpbINEn,spotify:track:1H7KnK26kc1YyellpbINEn,https://api.spotify.com/v1/tracks/1H7KnK26kc1YyellpbINEn,https://api.spotify.com/v1/audio-analysis/1H7KnK26kc1YyellpbINEn,201600.0,4.0
2241,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333.0,4.0
2242,0.866,0.534,0.0,-7.511,0.0,0.0954,0.123,0.00212,0.085,0.325,88.993,audio_features,1s0nANz8q6gEZOms034GbU,spotify:track:1s0nANz8q6gEZOms034GbU,https://api.spotify.com/v1/tracks/1s0nANz8q6gEZOms034GbU,https://api.spotify.com/v1/audio-analysis/1s0nANz8q6gEZOms034GbU,170227.0,4.0
2243,0.778,0.572,2.0,-6.579,1.0,0.0768,0.455,0.0,0.0875,0.529,140.014,audio_features,66XXbNv7BZKoILNq4PUho5,spotify:track:66XXbNv7BZKoILNq4PUho5,https://api.spotify.com/v1/tracks/66XXbNv7BZKoILNq4PUho5,https://api.spotify.com/v1/audio-analysis/66XXbNv7BZKoILNq4PUho5,165000.0,4.0
2244,0.642,0.652,11.0,-5.86,0.0,0.499,0.348,0.0,0.106,0.331,88.988,audio_features,4V9293RehlgseAffJcyiGD,spotify:track:4V9293RehlgseAffJcyiGD,https://api.spotify.com/v1/tracks/4V9293RehlgseAffJcyiGD,https://api.spotify.com/v1/audio-analysis/4V9293RehlgseAffJcyiGD,192504.0,4.0
2245,0.785,0.673,3.0,-4.381,0.0,0.159,0.299,5.09e-05,0.041,0.71,99.987,audio_features,3TmKXttuJN3IdatWPzRMSv,spotify:track:3TmKXttuJN3IdatWPzRMSv,https://api.spotify.com/v1/tracks/3TmKXttuJN3IdatWPzRMSv,https://api.spotify.com/v1/audio-analysis/3TmKXttuJN3IdatWPzRMSv,189884.0,4.0
2246,0.798,0.527,5.0,-7.671,0.0,0.0447,0.227,3.82e-06,0.108,0.548,114.008,audio_features,0p3euGPg5LgFeQGC7bBFuR,spotify:track:0p3euGPg5LgFeQGC7bBFuR,https://api.spotify.com/v1/tracks/0p3euGPg5LgFeQGC7bBFuR,https://api.spotify.com/v1/audio-analysis/0p3euGPg5LgFeQGC7bBFuR,166173.0,4.0
2247,0.576,0.588,0.0,-5.927,0.0,0.0718,0.3,5.9e-06,0.118,0.379,127.998,audio_features,4cVXn7JvZ3CTv8o22P27Gr,spotify:track:4cVXn7JvZ3CTv8o22P27Gr,https://api.spotify.com/v1/tracks/4cVXn7JvZ3CTv8o22P27Gr,https://api.spotify.com/v1/audio-analysis/4cVXn7JvZ3CTv8o22P27Gr,185085.0,5.0
2248,0.736,0.639,7.0,-6.206,0.0,0.219,0.492,6.54e-05,0.111,0.407,147.924,audio_features,4uEiC3WRA02fMwxkHHDOC2,spotify:track:4uEiC3WRA02fMwxkHHDOC2,https://api.spotify.com/v1/tracks/4uEiC3WRA02fMwxkHHDOC2,https://api.spotify.com/v1/audio-analysis/4uEiC3WRA02fMwxkHHDOC2,150000.0,4.0
2249,0.806,0.475,1.0,-8.235,0.0,0.0489,0.273,0.000603,0.13,0.56,99.995,audio_features,1upzszB5JxMfNUEBmkcgaO,spotify:track:1upzszB5JxMfNUEBmkcgaO,https://api.spotify.com/v1/tracks/1upzszB5JxMfNUEBmkcgaO,https://api.spotify.com/v1/audio-analysis/1upzszB5JxMfNUEBmkcgaO,157849.0,4.0
2250,0.657,0.588,9.0,-7.636,0.0,0.0503,0.743,0.0048,0.0415,0.508,90.052,audio_features,4BzuydvDLjEmUZgf8BFfCP,spotify:track:4BzuydvDLjEmUZgf8BFfCP,https://api.spotify.com/v1/tracks/4BzuydvDLjEmUZgf8BFfCP,https://api.spotify.com/v1/audio-analysis/4BzuydvDLjEmUZgf8BFfCP,178964.0,4.0
2251,0.71,0.699,7.0,-4.664,0.0,0.1,0.327,4.64e-06,0.0975,0.484,125.051,audio_features,5BfCoUcWNXcpyJfjXRIeyC,spotify:track:5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/tracks/5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/audio-analysis/5BfCoUcWNXcpyJfjXRIeyC,179868.0,4.0
2252,0.813,0.64,2.0,-5.908,1.0,0.272,0.269,0.0,0.131,0.488,92.989,audio_features,34FbkFgAbv4ffvhL2XQMVm,spotify:track:34FbkFgAbv4ffvhL2XQMVm,https://api.spotify.com/v1/tracks/34FbkFgAbv4ffvhL2XQMVm,https://api.spotify.com/v1/audio-analysis/34FbkFgAbv4ffvhL2XQMVm,147076.0,4.0
2253,0.848,0.592,5.0,-12.521,0.0,0.0692,0.165,0.000143,0.109,0.3,124.015,audio_features,1W7NENQqvd5AEtJWHnsBBZ,spotify:track:1W7NENQqvd5AEtJWHnsBBZ,https://api.spotify.com/v1/tracks/1W7NENQqvd5AEtJWHnsBBZ,https://api.spotify.com/v1/audio-analysis/1W7NENQqvd5AEtJWHnsBBZ,193548.0,4.0
2254,0.783,0.646,4.0,-7.893,0.0,0.0791,0.339,1.07e-05,0.176,0.571,100.011,audio_features,75GC36acD4L0gtJGlZ95xh,spotify:track:75GC36acD4L0gtJGlZ95xh,https://api.spotify.com/v1/tracks/75GC36acD4L0gtJGlZ95xh,https://api.spotify.com/v1/audio-analysis/75GC36acD4L0gtJGlZ95xh,160693.0,4.0
2255,0.659,0.812,4.0,-7.499,0.0,0.0487,0.23,0.0,0.0951,0.888,83.014,audio_features,0gPQTLaqHDgdupKEok7J2x,spotify:track:0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/tracks/0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/audio-analysis/0gPQTLaqHDgdupKEok7J2x,235133.0,4.0
2256,0.662,0.549,8.0,-9.658,0.0,0.401,0.331,5.13e-06,0.112,0.697,74.718,audio_features,7oTz45wmWQOPb2v8edAtaG,spotify:track:7oTz45wmWQOPb2v8edAtaG,https://api.spotify.com/v1/tracks/7oTz45wmWQOPb2v8edAtaG,https://api.spotify.com/v1/audio-analysis/7oTz45wmWQOPb2v8edAtaG,180787.0,4.0
2257,0.784,0.7,7.0,-7.649,0.0,0.108,0.491,0.0,0.108,0.769,82.028,audio_features,00X2yv2vrtritPt2CZnUTZ,spotify:track:00X2yv2vrtritPt2CZnUTZ,https://api.spotify.com/v1/tracks/00X2yv2vrtritPt2CZnUTZ,https://api.spotify.com/v1/audio-analysis/00X2yv2vrtritPt2CZnUTZ,190067.0,4.0
2258,0.62,0.725,6.0,-8.106,0.0,0.302,0.345,0.0,0.085,0.628,169.799,audio_features,5HFXVhcjXACNtxHkbO0zpA,spotify:track:5HFXVhcjXACNtxHkbO0zpA,https://api.spotify.com/v1/tracks/5HFXVhcjXACNtxHkbO0zpA,https://api.spotify.com/v1/audio-analysis/5HFXVhcjXACNtxHkbO0zpA,169812.0,4.0
2259,0.813,0.649,1.0,-7.331,0.0,0.0796,0.44,0.0,0.137,0.441,103.051,audio_features,42DJEGMzuZp62LpJ2ZnjlY,spotify:track:42DJEGMzuZp62LpJ2ZnjlY,https://api.spotify.com/v1/tracks/42DJEGMzuZp62LpJ2ZnjlY,https://api.spotify.com/v1/audio-analysis/42DJEGMzuZp62LpJ2ZnjlY,190990.0,4.0
2260,0.716,0.609,6.0,-4.463,1.0,0.363,0.372,0.0,0.302,0.711,172.058,audio_features,2djIG9CHsQAHnxXTUge1gI,spotify:track:2djIG9CHsQAHnxXTUge1gI,https://api.spotify.com/v1/tracks/2djIG9CHsQAHnxXTUge1gI,https://api.spotify.com/v1/audio-analysis/2djIG9CHsQAHnxXTUge1gI,151573.0,4.0
2261,0.527,0.593,0.0,-6.362,0.0,0.334,0.173,0.0,0.552,0.29,98.145,audio_features,3OBTxLYXzQalSQbDv4qpGC,spotify:track:3OBTxLYXzQalSQbDv4qpGC,https://api.spotify.com/v1/tracks/3OBTxLYXzQalSQbDv4qpGC,https://api.spotify.com/v1/audio-analysis/3OBTxLYXzQalSQbDv4qpGC,218016.0,4.0
2262,0.549,0.396,8.0,-8.435,0.0,0.437,0.168,0.0777,0.147,0.284,79.559,audio_features,1IikW5aCjY08gagX94j3fJ,spotify:track:1IikW5aCjY08gagX94j3fJ,https://api.spotify.com/v1/tracks/1IikW5aCjY08gagX94j3fJ,https://api.spotify.com/v1/audio-analysis/1IikW5aCjY08gagX94j3fJ,141452.0,4.0
2263,0.789,0.757,5.0,-4.972,0.0,0.119,0.165,0.00111,0.155,0.549,154.961,audio_features,7MIEU4661CzRlUck329REk,spotify:track:7MIEU4661CzRlUck329REk,https://api.spotify.com/v1/tracks/7MIEU4661CzRlUck329REk,https://api.spotify.com/v1/audio-analysis/7MIEU4661CzRlUck329REk,212000.0,4.0
2264,0.566,0.841,8.0,-5.724,0.0,0.0715,0.222,0.0,0.144,0.312,149.98,audio_features,4mzt0Cl67k2FrmM8phFFpG,spotify:track:4mzt0Cl67k2FrmM8phFFpG,https://api.spotify.com/v1/tracks/4mzt0Cl67k2FrmM8phFFpG,https://api.spotify.com/v1/audio-analysis/4mzt0Cl67k2FrmM8phFFpG,183200.0,4.0
2265,0.778,0.505,8.0,-9.847,0.0,0.089,0.43,0.0,0.158,0.558,119.983,audio_features,5zDEsfsz5Ih3EKqYFbWGWy,spotify:track:5zDEsfsz5Ih3EKqYFbWGWy,https://api.spotify.com/v1/tracks/5zDEsfsz5Ih3EKqYFbWGWy,https://api.spotify.com/v1/audio-analysis/5zDEsfsz5Ih3EKqYFbWGWy,192752.0,4.0
2266,0.629,0.609,1.0,-6.719,0.0,0.224,0.08,0.0,0.105,0.268,206.297,audio_features,1eFbgUHa63ISTYyUBQuYt3,spotify:track:1eFbgUHa63ISTYyUBQuYt3,https://api.spotify.com/v1/tracks/1eFbgUHa63ISTYyUBQuYt3,https://api.spotify.com/v1/audio-analysis/1eFbgUHa63ISTYyUBQuYt3,209715.0,4.0
2267,0.747,0.669,3.0,-5.956,1.0,0.306,0.231,0.0,0.106,0.755,89.575,audio_features,5RVjk9aH22Z9Mwg2ZaOPNT,spotify:track:5RVjk9aH22Z9Mwg2ZaOPNT,https://api.spotify.com/v1/tracks/5RVjk9aH22Z9Mwg2ZaOPNT,https://api.spotify.com/v1/audio-analysis/5RVjk9aH22Z9Mwg2ZaOPNT,170993.0,4.0
2268,0.888,0.731,8.0,-5.307,0.0,0.067,0.0609,0.000227,0.132,0.718,110.021,audio_features,1CRYBOdzEiMBOHltSE7N0W,spotify:track:1CRYBOdzEiMBOHltSE7N0W,https://api.spotify.com/v1/tracks/1CRYBOdzEiMBOHltSE7N0W,https://api.spotify.com/v1/audio-analysis/1CRYBOdzEiMBOHltSE7N0W,136500.0,4.0
2269,0.742,0.465,5.0,-11.357,0.0,0.366,0.471,0.0,0.112,0.443,94.09,audio_features,6QBFKhCz7BAc682ajj9e1F,spotify:track:6QBFKhCz7BAc682ajj9e1F,https://api.spotify.com/v1/tracks/6QBFKhCz7BAc682ajj9e1F,https://api.spotify.com/v1/audio-analysis/6QBFKhCz7BAc682ajj9e1F,186823.0,4.0
2270,0.472,0.785,1.0,-4.983,0.0,0.663,0.185,0.0,0.258,0.338,73.568,audio_features,6NpsaQyLvPLjtVLWc26GKu,spotify:track:6NpsaQyLvPLjtVLWc26GKu,https://api.spotify.com/v1/tracks/6NpsaQyLvPLjtVLWc26GKu,https://api.spotify.com/v1/audio-analysis/6NpsaQyLvPLjtVLWc26GKu,160909.0,3.0
2271,0.578,0.655,1.0,-6.704,0.0,0.0571,0.351,8.8e-06,0.175,0.44,124.846,audio_features,4pmbb2QmCMrfNT9kL0nVtG,spotify:track:4pmbb2QmCMrfNT9kL0nVtG,https://api.spotify.com/v1/tracks/4pmbb2QmCMrfNT9kL0nVtG,https://api.spotify.com/v1/audio-analysis/4pmbb2QmCMrfNT9kL0nVtG,174500.0,4.0
2272,0.668,0.802,5.0,-5.779,0.0,0.339,0.0673,0.0,0.109,0.428,100.216,audio_features,0jVmZ427YnP3XG5PIDEUPD,spotify:track:0jVmZ427YnP3XG5PIDEUPD,https://api.spotify.com/v1/tracks/0jVmZ427YnP3XG5PIDEUPD,https://api.spotify.com/v1/audio-analysis/0jVmZ427YnP3XG5PIDEUPD,175000.0,4.0
2273,0.885,0.578,5.0,-7.416,0.0,0.0783,0.0739,0.0903,0.102,0.388,131.999,audio_features,5CqkgDH8QZjSqqI3HmYxDD,spotify:track:5CqkgDH8QZjSqqI3HmYxDD,https://api.spotify.com/v1/tracks/5CqkgDH8QZjSqqI3HmYxDD,https://api.spotify.com/v1/audio-analysis/5CqkgDH8QZjSqqI3HmYxDD,178933.0,4.0
2274,0.79,0.704,10.0,-7.935,0.0,0.417,0.069,0.000658,0.113,0.212,154.007,audio_features,2WRTnY0slmFgWcrmEr8dPj,spotify:track:2WRTnY0slmFgWcrmEr8dPj,https://api.spotify.com/v1/tracks/2WRTnY0slmFgWcrmEr8dPj,https://api.spotify.com/v1/audio-analysis/2WRTnY0slmFgWcrmEr8dPj,196213.0,4.0
2275,0.63,0.599,7.0,-7.446,1.0,0.164,0.249,0.0,0.0608,0.747,173.959,audio_features,0YcjmtwJkE06Mo4lgvDYcm,spotify:track:0YcjmtwJkE06Mo4lgvDYcm,https://api.spotify.com/v1/tracks/0YcjmtwJkE06Mo4lgvDYcm,https://api.spotify.com/v1/audio-analysis/0YcjmtwJkE06Mo4lgvDYcm,165690.0,4.0
2276,0.726,0.772,1.0,-8.647,1.0,0.086,0.151,0.00113,0.0672,0.811,114.097,audio_features,6RYPJUBsL3w0k1CHKYtrRF,spotify:track:6RYPJUBsL3w0k1CHKYtrRF,https://api.spotify.com/v1/tracks/6RYPJUBsL3w0k1CHKYtrRF,https://api.spotify.com/v1/audio-analysis/6RYPJUBsL3w0k1CHKYtrRF,163000.0,4.0
2277,0.726,0.646,1.0,-6.9,0.0,0.0977,0.0495,0.000124,0.112,0.58,134.999,audio_features,4PP0u2Fhzg8NnPW3EZGw2v,spotify:track:4PP0u2Fhzg8NnPW3EZGw2v,https://api.spotify.com/v1/tracks/4PP0u2Fhzg8NnPW3EZGw2v,https://api.spotify.com/v1/audio-analysis/4PP0u2Fhzg8NnPW3EZGw2v,163253.0,4.0
2278,0.592,0.714,1.0,-6.139,0.0,0.507,0.395,0.0,0.265,0.445,122.405,audio_features,249XLLQSxCTZLh2H54cC0I,spotify:track:249XLLQSxCTZLh2H54cC0I,https://api.spotify.com/v1/tracks/249XLLQSxCTZLh2H54cC0I,https://api.spotify.com/v1/audio-analysis/249XLLQSxCTZLh2H54cC0I,191472.0,5.0
2279,0.771,0.391,7.0,-10.546,0.0,0.309,0.0827,9.78e-05,0.0804,0.26,140.961,audio_features,1eNyHqFFfC3NrRmXQCn83K,spotify:track:1eNyHqFFfC3NrRmXQCn83K,https://api.spotify.com/v1/tracks/1eNyHqFFfC3NrRmXQCn83K,https://api.spotify.com/v1/audio-analysis/1eNyHqFFfC3NrRmXQCn83K,245307.0,4.0
2280,0.803,0.511,1.0,-7.585,0.0,0.0496,0.223,0.0,0.358,0.24,114.007,audio_features,3qT2eKpWNq5cze7kGGORDZ,spotify:track:3qT2eKpWNq5cze7kGGORDZ,https://api.spotify.com/v1/tracks/3qT2eKpWNq5cze7kGGORDZ,https://api.spotify.com/v1/audio-analysis/3qT2eKpWNq5cze7kGGORDZ,193684.0,4.0
2281,0.803,0.649,10.0,-6.599,0.0,0.132,0.163,2.72e-05,0.152,0.584,125.038,audio_features,2J0adlQth373uw9y0yqWAz,spotify:track:2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/tracks/2J0adlQth373uw9y0yqWAz,https://api.spotify.com/v1/audio-analysis/2J0adlQth373uw9y0yqWAz,119040.0,4.0
2282,0.811,0.584,0.0,-8.081,1.0,0.059,0.0214,0.000723,0.11,0.321,144.972,audio_features,56CwrjAled0IB9pMbdKhn6,spotify:track:56CwrjAled0IB9pMbdKhn6,https://api.spotify.com/v1/tracks/56CwrjAled0IB9pMbdKhn6,https://api.spotify.com/v1/audio-analysis/56CwrjAled0IB9pMbdKhn6,174636.0,4.0
2283,0.788,0.713,1.0,-6.318,0.0,0.285,0.16,0.0,0.343,0.695,103.732,audio_features,6AhBfFjAQ1HRfVrX4jt5nq,spotify:track:6AhBfFjAQ1HRfVrX4jt5nq,https://api.spotify.com/v1/tracks/6AhBfFjAQ1HRfVrX4jt5nq,https://api.spotify.com/v1/audio-analysis/6AhBfFjAQ1HRfVrX4jt5nq,137363.0,4.0
2284,0.79,0.715,11.0,-6.977,0.0,0.281,0.268,0.0,0.124,0.187,105.022,audio_features,7LCElzlYw3myTHvC2MQWve,spotify:track:7LCElzlYw3myTHvC2MQWve,https://api.spotify.com/v1/tracks/7LCElzlYw3myTHvC2MQWve,https://api.spotify.com/v1/audio-analysis/7LCElzlYw3myTHvC2MQWve,174083.0,4.0
2285,0.817,0.468,1.0,-10.945,1.0,0.287,0.233,0.0894,0.0905,0.237,104.875,audio_features,0y8mJFmm4ogCHnfe0oTuT6,spotify:track:0y8mJFmm4ogCHnfe0oTuT6,https://api.spotify.com/v1/tracks/0y8mJFmm4ogCHnfe0oTuT6,https://api.spotify.com/v1/audio-analysis/0y8mJFmm4ogCHnfe0oTuT6,182931.0,4.0
2286,0.703,0.603,11.0,-5.835,1.0,0.178,0.355,0.0,0.149,0.39,79.956,audio_features,5y8wCkmorkqxSdSlbzeke2,spotify:track:5y8wCkmorkqxSdSlbzeke2,https://api.spotify.com/v1/tracks/5y8wCkmorkqxSdSlbzeke2,https://api.spotify.com/v1/audio-analysis/5y8wCkmorkqxSdSlbzeke2,158250.0,4.0
2287,0.754,0.776,1.0,-4.761,0.0,0.277,0.315,1.25e-05,0.107,0.704,93.149,audio_features,64EBMi9jViuuJZ5z0QC6Hd,spotify:track:64EBMi9jViuuJZ5z0QC6Hd,https://api.spotify.com/v1/tracks/64EBMi9jViuuJZ5z0QC6Hd,https://api.spotify.com/v1/audio-analysis/64EBMi9jViuuJZ5z0QC6Hd,172450.0,4.0
2288,0.431,0.605,6.0,-5.881,0.0,0.309,0.38,0.0,0.318,0.269,77.485,audio_features,7sVQVuy2cdPfMIHDH9IKaP,spotify:track:7sVQVuy2cdPfMIHDH9IKaP,https://api.spotify.com/v1/tracks/7sVQVuy2cdPfMIHDH9IKaP,https://api.spotify.com/v1/audio-analysis/7sVQVuy2cdPfMIHDH9IKaP,161032.0,4.0
2289,0.64,0.722,1.0,-6.589,0.0,0.0557,0.529,0.000358,0.161,0.602,173.888,audio_features,2U3cgtPWyQ2AkFASLgSvJ7,spotify:track:2U3cgtPWyQ2AkFASLgSvJ7,https://api.spotify.com/v1/tracks/2U3cgtPWyQ2AkFASLgSvJ7,https://api.spotify.com/v1/audio-analysis/2U3cgtPWyQ2AkFASLgSvJ7,155907.0,4.0
2290,0.607,0.586,1.0,-6.24,0.0,0.0685,0.182,0.0,0.0846,0.484,99.903,audio_features,5CdV97QuSkGJguBKW5qOAf,spotify:track:5CdV97QuSkGJguBKW5qOAf,https://api.spotify.com/v1/tracks/5CdV97QuSkGJguBKW5qOAf,https://api.spotify.com/v1/audio-analysis/5CdV97QuSkGJguBKW5qOAf,177230.0,4.0
2291,0.812,0.721,8.0,-7.565,0.0,0.17,0.431,0.000437,0.0954,0.284,104.009,audio_features,7cI7TqXx1VtNcStWxKiNkw,spotify:track:7cI7TqXx1VtNcStWxKiNkw,https://api.spotify.com/v1/tracks/7cI7TqXx1VtNcStWxKiNkw,https://api.spotify.com/v1/audio-analysis/7cI7TqXx1VtNcStWxKiNkw,171264.0,4.0
2292,0.723,0.694,5.0,-6.891,0.0,0.0451,0.0247,0.0188,0.16,0.596,99.933,audio_features,6UWZG5GKd9nwzALANY5UNM,spotify:track:6UWZG5GKd9nwzALANY5UNM,https://api.spotify.com/v1/tracks/6UWZG5GKd9nwzALANY5UNM,https://api.spotify.com/v1/audio-analysis/6UWZG5GKd9nwzALANY5UNM,172114.0,4.0
2293,0.727,0.511,0.0,-7.602,0.0,0.0541,0.581,0.0,0.173,0.37,105.052,audio_features,6qXXcSYQDjm7TeypBRvJJe,spotify:track:6qXXcSYQDjm7TeypBRvJJe,https://api.spotify.com/v1/tracks/6qXXcSYQDjm7TeypBRvJJe,https://api.spotify.com/v1/audio-analysis/6qXXcSYQDjm7TeypBRvJJe,185107.0,4.0
2294,0.69,0.599,11.0,-7.377,0.0,0.198,0.0685,0.0,0.422,0.452,82.003,audio_features,3HGQdc9q3UppessXSnT5FB,spotify:track:3HGQdc9q3UppessXSnT5FB,https://api.spotify.com/v1/tracks/3HGQdc9q3UppessXSnT5FB,https://api.spotify.com/v1/audio-analysis/3HGQdc9q3UppessXSnT5FB,192988.0,4.0
2295,0.732,0.6,1.0,-7.959,0.0,0.419,0.327,0.0,0.0962,0.655,159.841,audio_features,5u6RROMqmSWcAVQhYOkGaS,spotify:track:5u6RROMqmSWcAVQhYOkGaS,https://api.spotify.com/v1/tracks/5u6RROMqmSWcAVQhYOkGaS,https://api.spotify.com/v1/audio-analysis/5u6RROMqmSWcAVQhYOkGaS,193892.0,4.0
2296,0.863,0.796,0.0,-6.016,0.0,0.0472,0.0576,0.0,0.0549,0.752,120.002,audio_features,40FC3ZqDiSw3QYH5da1GUI,spotify:track:40FC3ZqDiSw3QYH5da1GUI,https://api.spotify.com/v1/tracks/40FC3ZqDiSw3QYH5da1GUI,https://api.spotify.com/v1/audio-analysis/40FC3ZqDiSw3QYH5da1GUI,159747.0,4.0
2297,0.703,0.76,5.0,-5.558,0.0,0.243,0.0883,5.4e-05,0.132,0.409,77.236,audio_features,2b3PXnkhcPy3ouaUJEEyNe,spotify:track:2b3PXnkhcPy3ouaUJEEyNe,https://api.spotify.com/v1/tracks/2b3PXnkhcPy3ouaUJEEyNe,https://api.spotify.com/v1/audio-analysis/2b3PXnkhcPy3ouaUJEEyNe,226800.0,4.0
2298,0.665,0.622,5.0,-6.142,0.0,0.257,0.248,0.0,0.229,0.25,88.716,audio_features,2fWajTN9WDCR3ZQhVkHLvS,spotify:track:2fWajTN9WDCR3ZQhVkHLvS,https://api.spotify.com/v1/tracks/2fWajTN9WDCR3ZQhVkHLvS,https://api.spotify.com/v1/audio-analysis/2fWajTN9WDCR3ZQhVkHLvS,176344.0,4.0
2299,0.697,0.633,0.0,-6.118,0.0,0.0754,0.134,3.78e-06,0.333,0.548,160.127,audio_features,3uTiW4Tjt6FqSPRYNgzW5t,spotify:track:3uTiW4Tjt6FqSPRYNgzW5t,https://api.spotify.com/v1/tracks/3uTiW4Tjt6FqSPRYNgzW5t,https://api.spotify.com/v1/audio-analysis/3uTiW4Tjt6FqSPRYNgzW5t,255280.0,4.0
2300,0.449,0.419,1.0,-11.578,1.0,0.0703,0.478,0.288,0.105,0.271,115.108,audio_features,1guDCtsOMlGHxgsuTmpRqk,spotify:track:1guDCtsOMlGHxgsuTmpRqk,https://api.spotify.com/v1/tracks/1guDCtsOMlGHxgsuTmpRqk,https://api.spotify.com/v1/audio-analysis/1guDCtsOMlGHxgsuTmpRqk,171500.0,4.0
2301,0.695,0.769,5.0,-6.689,0.0,0.0541,0.078,1.18e-06,0.117,0.498,147.989,audio_features,31RyvoQS5Jmv0GU8WK7yfm,spotify:track:31RyvoQS5Jmv0GU8WK7yfm,https://api.spotify.com/v1/tracks/31RyvoQS5Jmv0GU8WK7yfm,https://api.spotify.com/v1/audio-analysis/31RyvoQS5Jmv0GU8WK7yfm,223938.0,4.0
2302,0.663,0.814,8.0,-7.195,1.0,0.392,0.187,2.5e-06,0.111,0.579,111.455,audio_features,7EHYOV7O2PEgoQeEmIPUAY,spotify:track:7EHYOV7O2PEgoQeEmIPUAY,https://api.spotify.com/v1/tracks/7EHYOV7O2PEgoQeEmIPUAY,https://api.spotify.com/v1/audio-analysis/7EHYOV7O2PEgoQeEmIPUAY,206162.0,4.0
2303,0.811,0.59,3.0,-8.508,0.0,0.0355,0.0561,0.000909,0.096,0.455,99.01,audio_features,765SUkf7pLlponXr94on4Q,spotify:track:765SUkf7pLlponXr94on4Q,https://api.spotify.com/v1/tracks/765SUkf7pLlponXr94on4Q,https://api.spotify.com/v1/audio-analysis/765SUkf7pLlponXr94on4Q,157799.0,4.0
2304,0.878,0.588,7.0,-9.421,1.0,0.129,0.0256,0.0,0.0614,0.587,102.031,audio_features,003AuX5uIb3Z6qsufNuK3r,spotify:track:003AuX5uIb3Z6qsufNuK3r,https://api.spotify.com/v1/tracks/003AuX5uIb3Z6qsufNuK3r,https://api.spotify.com/v1/audio-analysis/003AuX5uIb3Z6qsufNuK3r,155531.0,4.0
